"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Churn_Prob","Log_Churn_Prob","Log_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","log_reg_cost","lda_cost","qda_cost"
"5089","Yes",0.331154684095861,"France","Male",0.347826086956522,0.4,0.358068528939379,"3","1","0",0.429900855531703,0.155127333444698,0.155127333444698,"No",0.16766325110564,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5090","No",0.647058823529412,"Germany","Male",0.391304347826087,0.9,0.412119000188483,"1","0","0",0.649358763761939,0.293776349943964,0.293776349943964,"Yes",0.446262837210253,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5091","No",0.18082788671024,"France","Female",0.173913043478261,0.9,0,"2","0","0",0.315763355400441,0.0970415647802341,0.0970415647802341,"No",0.0610408599117418,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5092","No",0.248366013071895,"Germany","Male",0.36231884057971,0.5,0.545464256025225,"2","1","0",0.855376388445096,0.326522875790988,0.326522875790988,"Yes",0.454455474386323,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5093","Yes",0.647058823529412,"France","Female",0.304347826086957,0,0,"2","1","0",0.266078260473875,0.169367363376815,0.169367363376815,"No",0.137625842297986,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5094","Yes",0.564270152505447,"Germany","Female",0.536231884057971,0.2,0.56154855543141,"3","1","1",0.899200223621356,0.639666962119638,0.639666962119638,"Yes",0.734700342450849,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5095","No",0.477124183006536,"France","Male",0.27536231884058,0,0,"1","1","0",0.572569980433131,0.0982490504385025,0.0982490504385025,"No",0.0802108370992363,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5096","No",0.684095860566449,"Spain","Female",0.405797101449275,0.5,0.356180112809946,"1","0","1",0.695819300743221,0.271755938662853,0.271755938662853,"Yes",0.230815718139881,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5097","No",0.605664488017429,"France","Female",0.159420289855072,0.7,0.581955008107076,"1","0","0",0.251211890735565,0.124304625250437,0.124304625250437,"No",0.100412566691934,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5098","No",0.564270152505447,"Spain","Male",0.0289855072463768,0.8,0,"2","1","1",0.567344531402749,0.0304529675026138,0.0304529675026138,"No",0.0142463179361448,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5099","No",0.34640522875817,"Germany","Male",0.159420289855072,0.9,0.579095998698117,"2","1","0",0.7374331748682,0.15478898086675,0.15478898086675,"No",0.210049211247096,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5100","Yes",0.444444444444444,"Germany","Female",0.391304347826087,0.9,0.422482769797092,"1","0","0",0.957278320079567,0.43182905838094,0.43182905838094,"Yes",0.570226504168131,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5101","No",0.394335511982571,"Spain","Female",0.115942028985507,0.5,0,"2","1","0",0.596906154537758,0.0809157013489065,0.0809157013489065,"No",0.042328198308037,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5102","No",0.503267973856209,"Spain","Female",0.579710144927536,0.2,0,"2","1","1",0.166344535903179,0.409683606862045,0.409683606862045,"Yes",0.333238064314461,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5103","No",0.59041394335512,"Spain","Male",0.0289855072463768,0.9,0.416538722953212,"2","0","0",0.36551465664971,0.0393202215276872,0.0393202215276872,"No",0.0290236285234574,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5104","Yes",0.854030501089325,"Germany","Female",0.579710144927536,0.3,0.508331091719351,"1","1","1",0.48294017078631,0.652821201383334,0.652821201383334,"Yes",0.770364099435697,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5105","No",0.703703703703704,"Spain","Male",0.376811594202899,0.7,0,"1","0","1",0.0345609505707795,0.124203285181746,0.124203285181746,"No",0.0761155150718989,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5106","Yes",0.610021786492375,"Germany","Male",0.478260869565217,0.3,0.386178547632626,"1","1","0",0.882042985105077,0.406334626702031,0.406334626702031,"Yes",0.552659502917386,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5107","No",0.455337690631808,"France","Female",0.202898550724638,0.1,0.313016531931351,"1","1","0",0.321720824338724,0.143546784234125,0.143546784234125,"No",0.117539064130309,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5108","No",0.993464052287582,"Spain","Female",0.27536231884058,0.9,0.449234866634497,"1","1","0",0.580483836206358,0.16047841529806,0.16047841529806,"No",0.188404802820193,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5109","No",0.564270152505447,"Spain","Male",0.536231884057971,0.9,0.476760982915414,"1","1","1",0.149262004521432,0.283520418937319,0.283520418937319,"Yes",0.186367910513838,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5110","No",0.694989106753813,"Spain","Female",0.144927536231884,0.6,0,"1","1","0",0.242100120561514,0.0830753339344722,0.0830753339344722,"No",0.0510194754849427,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5111","No",0.633986928104575,"France","Female",0.217391304347826,0.8,0.298780672264185,"1","1","1",0.163810543906943,0.127226376675089,0.127226376675089,"No",0.116435876785663,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5112","No",0.546840958605665,"France","Male",0.115942028985507,0.1,0.550118934743585,"2","0","1",0.585298996054123,0.0712834425941757,0.0712834425941757,"No",0.041760537566211,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5113","No",0.315904139433551,"Spain","Female",0.144927536231884,0.4,0,"1","1","1",0.680995385059273,0.0943213807696037,0.0943213807696037,"No",0.0530734270861947,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5114","No",0.790849673202614,"France","Female",0.420289855072464,0.1,0.739398494424569,"1","1","0",0.137149347762711,0.349448060163781,0.349448060163781,"Yes",0.258004765775248,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5115","Yes",0.625272331154684,"France","Male",0.608695652173913,0.8,0.739936123068932,"1","0","0",0.960816557981287,0.390615479616338,0.390615479616338,"Yes",0.345842761555647,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5116","Yes",0.309368191721133,"Germany","Female",0.449275362318841,0.1,0.407681859993434,"3","1","0",0.347022090609653,0.542833370506492,0.542833370506492,"Yes",0.691367599267409,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5117","No",0.762527233115468,"Germany","Male",0.289855072463768,0.4,0.510230388760632,"1","1","0",0.292172152440558,0.235646503864728,0.235646503864728,"Yes",0.311721367015783,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5118","No",0.797385620915033,"France","Male",0.188405797101449,1,0.157591434833163,"2","0","0",0.96263098125871,0.05846279006644,0.05846279006644,"No",0.0509135337114221,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5119","No",0.718954248366013,"France","Male",0.318840579710145,0.3,0,"1","1","1",0.724384628732044,0.10417503776383,0.10417503776383,"No",0.0786670480684832,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5120","No",0.673202614379085,"France","Male",0.27536231884058,0.3,0.309322641714809,"2","1","1",0.876893143295185,0.107838217545034,0.107838217545034,"No",0.0901510174581272,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5121","No",0.592592592592593,"France","Male",0.115942028985507,0.5,0.563823064575741,"1","1","0",0.00214330468559747,0.0657828752099271,0.0657828752099271,"No",0.0432797832017266,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5122","No",0.623093681917211,"Spain","Female",0.246376811594203,0,0,"2","0","0",0.383165592314066,0.140309479407081,0.140309479407081,"No",0.115026060485197,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5123","No",0.57516339869281,"France","Male",0.130434782608696,0.2,0.524879762934823,"1","1","0",0.247369023741767,0.0724448337548398,0.0724448337548398,"No",0.045035764819678,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5124","No",0.96078431372549,"Spain","Male",0.159420289855072,0.8,0.373991926363409,"1","0","1",0.0520364194780602,0.06128633427199,0.06128633427199,"No",0.0630137563979377,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5125","No",0.718954248366013,"Spain","Female",0.405797101449275,0.7,0.549758629091198,"1","1","1",0.339857406382309,0.288886077415297,0.288886077415297,"Yes",0.233489103865801,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5126","Yes",0.328976034858388,"Spain","Male",0.521739130434783,0.8,0.421566142651783,"1","0","1",0.704659294962669,0.279315989097103,0.279315989097103,"Yes",0.188367359748784,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5127","No",0.572984749455338,"Spain","Female",0.521739130434783,0.5,0,"2","0","1",0.235659905520977,0.331828477133382,0.331828477133382,"Yes",0.225931376533256,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5128","Yes",0.93681917211329,"Spain","Female",0.289855072463768,0.8,0,"2","0","1",0.631209380495837,0.13341164210397,0.13341164210397,"No",0.107886530140517,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5129","No",0.254901960784314,"France","Female",0.289855072463768,0.3,0.662933105628664,"2","0","1",0.113023843777081,0.240393243503434,0.240393243503434,"Yes",0.213144203751312,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5130","No",0.429193899782135,"Germany","Female",0.347826086956522,0.2,0.654878520597745,"1","1","0",0.242456204567536,0.4624684583114,0.4624684583114,"Yes",0.517512916645897,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5131","No",0.65359477124183,"Germany","Male",0.289855072463768,0.9,0.65351509850075,"2","0","1",0.517547825817365,0.239893825177363,0.239893825177363,"Yes",0.338925421163587,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5132","No",0.594771241830065,"France","Male",0.318840579710145,0.7,0.50063641377262,"1","1","0",0.610367790123957,0.135593151118219,0.135593151118219,"No",0.127603024350296,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5133","No",0.104575163398693,"France","Female",0.695652173913043,0.9,0,"1","1","0",0.327651190688711,0.518065547958755,0.518065547958755,"Yes",0.541506779521485,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5134","No",0.191721132897603,"Spain","Male",0.27536231884058,0.6,0.472040022305471,"1","0","1",0.800323030849446,0.12860307751767,0.12860307751767,"No",0.100398615865122,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5135","Yes",1,"France","Female",0.536231884057971,1,0.392542167220165,"1","1","0",0.779414384073679,0.354231618675432,0.354231618675432,"Yes",0.460942524542715,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5136","No",0.276688453159041,"France","Male",0.318840579710145,0.4,0,"2","0","1",0.972117837253458,0.113122679485769,0.113122679485769,"No",0.102890524091525,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5137","No",0.710239651416122,"Germany","Female",0.666666666666667,1,0.39204104742288,"2","1","1",0.108103473881756,0.694252914417228,0.694252914417228,"Yes",0.823048992042717,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5138","Yes",0.668845315904139,"France","Female",0.478260869565217,0.6,0.574886440945007,"4","1","0",0.785735187710426,0.364218521950951,0.364218521950951,"Yes",0.362654103779028,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5139","No",1,"France","Male",0.231884057971014,0.6,0,"1","0","1",0.263948857115855,0.0649252420309117,0.0649252420309117,"No",0.0478668952530359,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5140","Yes",0.673202614379085,"Spain","Male",0.420289855072464,0.4,0,"1","1","0",0.608992858818017,0.155506963349264,0.155506963349264,"No",0.10828112046585,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5141","No",0.5119825708061,"France","Female",0.159420289855072,0.4,0.421554743601277,"2","0","0",0.205485823896182,0.121553155639916,0.121553155639916,"No",0.0926646409085155,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5142","No",0.83442265795207,"Spain","Male",0.202898550724638,0.9,0,"2","1","0",0.0529695585928456,0.0578731230033144,0.0578731230033144,"No",0.037081950823585,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5143","No",0.714596949891068,"Spain","Female",0.434782608695652,0.5,0,"2","0","0",0.392797912200615,0.246605006564526,0.246605006564526,"Yes",0.177047104511388,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5144","Yes",0.555555555555556,"Spain","Male",0.188405797101449,0.2,0,"1","1","1",0.854130819493262,0.0669443973582353,0.0669443973582353,"No",0.0453067955982424,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5145","No",0.20479302832244,"France","Female",0.101449275362319,0.3,0.535943737156389,"1","1","1",0.566326634193565,0.113916140649824,0.113916140649824,"No",0.0856080226373389,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5146","No",0.856209150326797,"Germany","Male",0.289855072463768,0.1,0.552076821310198,"1","1","1",0.85886792188654,0.248192100754398,0.248192100754398,"Yes",0.295671565900989,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5147","No",1,"Germany","Male",0.202898550724638,0.2,0.512749937634041,"2","0","0",0.272048980677655,0.171597296338686,0.171597296338686,"Yes",0.215769369798973,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5148","No",0.605664488017429,"France","Female",0.289855072463768,0.9,0.485691142567088,"1","1","0",0.653781236108048,0.183755873317381,0.183755873317381,"Yes",0.188979808194043,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5149","No",0.740740740740741,"Spain","Male",0.753623188405797,0.3,0,"2","1","1",0.705912814673801,0.442852239735309,0.442852239735309,"Yes",0.321572771931232,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5150","No",0.718954248366013,"France","Female",0.449275362318841,0.1,0.478714525088653,"1","0","1",0.917138486725482,0.340916306231119,0.340916306231119,"Yes",0.330738453194402,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5151","No",0.270152505446623,"France","Female",0.27536231884058,0,0.78459592896861,"1","1","1",0.663856048252608,0.255523984971933,0.255523984971933,"Yes",0.187923283659578,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5152","No",0.83442265795207,"France","Female",0.246376811594203,0.3,0.483936007643581,"1","1","1",0.12195559675949,0.165874074477452,0.165874074477452,"No",0.138201602296613,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5153","No",0.422657952069717,"Spain","Male",0.260869565217391,1,0,"2","1","1",0.901621204825061,0.0793233271343966,0.0793233271343966,"No",0.036905949746362,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5154","No",0.662309368191721,"France","Female",0.159420289855072,0.9,0,"2","1","0",0.557822622060407,0.0818491061341475,0.0818491061341475,"No",0.0529317173110726,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5155","No",0.736383442265795,"Germany","Female",0.347826086956522,0.4,0.388587254689743,"2","0","0",0.00995555075509711,0.387402791437599,0.387402791437599,"Yes",0.515479011925216,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5156","No",0.701525054466231,"France","Female",0.347826086956522,0.3,0,"2","0","0",0.412806573027724,0.185897714693218,0.185897714693218,"Yes",0.155343761438518,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5157","No",0.357298474945534,"Spain","Male",0.217391304347826,0.5,0.507550296616447,"1","0","1",0.608946754415047,0.103068608369064,0.103068608369064,"No",0.0781105504771336,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5158","No",0.671023965141612,"Spain","Female",0.463768115942029,0,0.632263123246574,"1","1","0",0.968963986060669,0.394195410529455,0.394195410529455,"Yes",0.323759917712136,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5159","No",0.427015250544662,"France","Male",0.536231884057971,0.9,0,"1","1","0",0.322938290606753,0.222430828324964,0.222430828324964,"Yes",0.209428623770047,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5160","No",0.808278867102396,"Spain","Female",0.739130434782609,0.9,0.732349058536077,"1","1","1",0.985004617941013,0.650490880977477,0.650490880977477,"Yes",0.426436312384878,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5161","No",0.259259259259259,"France","Male",0.376811594202899,0.6,0,"2","1","1",0.877617462467666,0.136683511183537,0.136683511183537,"No",0.128779602423866,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5162","No",0.982570806100218,"Spain","Male",0.405797101449275,0.9,0,"1","0","0",0.0862904407370904,0.125652656389258,0.125652656389258,"No",0.0931448035472446,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5163","No",0.47276688453159,"France","Male",0.188405797101449,0.7,0.318706770545762,"2","1","0",0.304479777818782,0.0744924621967062,0.0744924621967062,"No",0.0621100490063309,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5164","No",1,"France","Female",0.260869565217391,1,0,"2","1","1",0.503740357204113,0.110940211086784,0.110940211086784,"No",0.112183083823159,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5165","No",0.546840958605665,"France","Male",0.260869565217391,0.4,0,"2","1","1",0.976159873267897,0.0845372553161594,0.0845372553161594,"No",0.0597553732234036,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5166","No",1,"France","Male",0.217391304347826,0.7,0.561809737172571,"1","0","0",0.0174946707410558,0.0864824502220082,0.0864824502220082,"No",0.0793213871164906,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5167","No",0.139433551198257,"Spain","Female",0.36231884057971,0.6,0,"1","1","1",0.406234845427738,0.212924084100697,0.212924084100697,"Yes",0.124946597409152,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5168","Yes",0.729847494553377,"France","Male",0.159420289855072,0.7,0,"2","1","1",0.459206654235479,0.0503915044359546,0.0503915044359546,"No",0.0300349080116315,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5169","No",0.333333333333333,"Spain","Male",0.173913043478261,0.8,0.578886949677457,"1","1","1",0.403364771335663,0.0862197835656308,0.0862197835656308,"No",0.0598538275677012,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5170","No",0.566448801742919,"Germany","Male",0.188405797101449,0.7,0.550056239965796,"2","1","0",0.649567833728121,0.167218487669024,0.167218487669024,"No",0.220812475942823,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5171","No",0.92156862745098,"France","Female",0.188405797101449,0.4,0,"2","1","1",0.710155769876023,0.0951744917224763,0.0951744917224763,"No",0.0661136723206578,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5172","No",0.318082788671024,"France","Male",0.304347826086957,0.2,0,"2","1","1",0.688265829386706,0.109952129648318,0.109952129648318,"No",0.100903967470926,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5173","No",0.352941176470588,"France","Male",0.27536231884058,0.2,0,"2","1","0",0.169344722420991,0.0973500789181511,0.0973500789181511,"No",0.0822576689939461,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5174","No",0.891067538126362,"Spain","Male",0.289855072463768,0.9,0,"1","1","0",0.393701648507432,0.0813701859719169,0.0813701859719169,"No",0.0557929833123941,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5175","No",0.871459694989107,"France","Male",0.231884057971014,0.7,0,"2","1","0",0.483660589586305,0.0656546975249745,0.0656546975249745,"No",0.0465420445305979,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5176","No",0.671023965141612,"Spain","Female",0.159420289855072,0.9,0.508457158840866,"2","1","0",0.823804823360631,0.115294898455857,0.115294898455857,"No",0.0982952811292099,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5177","No",0.79520697167756,"France","Female",0.144927536231884,0.6,0,"1","1","1",0.821993850412714,0.0792973768208386,0.0792973768208386,"No",0.0497209017510617,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5178","Yes",0.435729847494553,"Spain","Female",0.130434782608696,0.5,0.429707017697903,"1","0","1",0.812528846504841,0.111506430097817,0.111506430097817,"No",0.0829756953912011,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5179","No",1,"Germany","Male",0.0579710144927536,0.7,0.364931355196845,"2","0","0",0.0526540284597179,0.0818479369933961,0.0818479369933961,"No",0.127924080511382,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5180","No",0.803921568627451,"Germany","Male",0.231884057971014,0.6,0.483478252066407,"2","1","1",0.296596474963359,0.182150488180051,0.182150488180051,"Yes",0.260858062977983,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5181","No",0.387799564270152,"Spain","Male",0.36231884057971,0.8,0.643873693896992,"2","0","1",0.890963587022561,0.18175243980671,0.18175243980671,"Yes",0.118940759369374,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5182","No",0.588235294117647,"Spain","Female",0.246376811594203,0.5,0.511823146999644,"1","1","0",0.713142655123564,0.175155746256895,0.175155746256895,"Yes",0.140035476897805,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5183","Yes",0.607843137254902,"France","Female",0.188405797101449,0.2,0.22929652433783,"1","1","1",0.909495506820901,0.12255054842469,0.12255054842469,"No",0.0920692460157962,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5184","No",0.660130718954248,"France","Male",0.289855072463768,0.1,0,"2","0","1",0.784308001414135,0.0978467159403382,0.0978467159403382,"No",0.0726318508050472,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5185","No",0.734204793028322,"France","Female",0.144927536231884,0.4,0.566937516343787,"2","1","0",0.16533043905693,0.119606951626189,0.119606951626189,"No",0.0843562326977149,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5186","Yes",0.812636165577342,"Germany","Female",0.304347826086957,0.9,0.551385265627172,"1","1","0",0.250330706582479,0.34098973505877,0.34098973505877,"Yes",0.5130821480145,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5187","No",0.540305010893246,"France","Male",0.202898550724638,0.9,0,"2","1","0",0.556697064569666,0.0606894966195422,0.0606894966195422,"No",0.039178561094356,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5188","Yes",0.636165577342048,"France","Female",0.173913043478261,0.2,0,"2","0","1",0.502474286294341,0.0997336686224493,0.0997336686224493,"No",0.0610542667404058,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5189","No",0.592592592592593,"Spain","Male",0.173913043478261,0.4,0,"3","1","0",0.506845753769485,0.0601106189349738,0.0601106189349738,"No",0.0366524485490171,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5190","No",0.947712418300654,"Spain","Male",0.333333333333333,0.5,0.583768732555915,"2","0","0",0.904701849026582,0.147525278022646,0.147525278022646,"No",0.126792289371441,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5191","No",0.749455337690632,"Spain","Male",0.260869565217391,0.5,0,"2","1","0",0.525753159426725,0.0808913485860485,0.0808913485860485,"No",0.0535050572866045,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5192","No",0.633986928104575,"France","Female",0.579710144927536,0.1,0,"1","1","1",0.00347493185599225,0.400656758898225,0.400656758898225,"Yes",0.432881582940966,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5193","No",0.592592592592593,"France","Female",0.304347826086957,0.8,0,"2","1","1",0.505834907233641,0.148763299398616,0.148763299398616,"No",0.114651795402379,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5194","No",0.372549019607843,"Spain","Female",0.159420289855072,0.9,0.479507755519382,"1","1","1",0.0339233896837148,0.121157434307159,0.121157434307159,"No",0.0844735087435516,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5195","No",0.664488017429194,"France","Male",0.130434782608696,0.4,0.349294249310547,"2","0","0",0.980592496583424,0.0607691903686981,0.0607691903686981,"No",0.0411889459618697,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5196","No",1,"Spain","Male",0.289855072463768,0.2,0.377252931658427,"1","1","1",0.859828013575296,0.115090621511445,0.115090621511445,"No",0.114008681463589,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5197","No",0.714596949891068,"France","Female",0.0579710144927536,0.7,0.456025153479646,"1","1","1",0.887513857573398,0.0749781640421503,0.0749781640421503,"No",0.0558378515863745,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5198","No",0.899782135076253,"France","Female",0.768115942028985,0.8,0,"2","0","1",0.739992569290367,0.551424811088784,0.551424811088784,"Yes",0.572552917116421,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5199","No",0.464052287581699,"France","Male",0.318840579710145,0.1,0.33605285715806,"1","0","0",0.18100488596661,0.140847362927439,0.140847362927439,"No",0.137341232994144,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5200","No",0.851851851851852,"Spain","Female",0.130434782608696,0.3,0,"2","1","0",0.718080726709401,0.080034868294371,0.080034868294371,"No",0.0601722006692782,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5201","No",0.263616557734205,"Germany","Male",0.347826086956522,0.9,0.374478059996391,"2","1","0",0.0740918757741364,0.269838139505952,0.269838139505952,"Yes",0.403451351684727,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5202","No",0.387799564270152,"France","Male",0.260869565217391,0.1,0.267390198147782,"1","1","0",0.773894506925411,0.110012291368642,0.110012291368642,"No",0.104486029576396,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5203","Yes",0.44880174291939,"Germany","Female",0.0579710144927536,0.6,0.40466075289772,"1","1","0",0.35262077528404,0.156605110136836,0.156605110136836,"No",0.169652871712504,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5204","No",0.788671023965142,"Germany","Male",0.173913043478261,0.1,0.441711294015829,"1","1","1",0.289451092579341,0.157647435785398,0.157647435785398,"No",0.181549414956638,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5205","No",0.0849673202614379,"France","Female",0.217391304347826,0.8,0,"1","1","1",0.34877495800849,0.119765967216607,0.119765967216607,"No",0.0867441587664321,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5206","No",0.79520697167756,"France","Male",0.144927536231884,0.8,0.717264129033426,"1","1","0",0.449675444004902,0.073521479303368,0.073521479303368,"No",0.0545026259052127,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5207","No",0.222222222222222,"France","Male",0.289855072463768,0.3,0.534108370454315,"1","1","0",0.447876472203095,0.144790447197489,0.144790447197489,"No",0.151140784719954,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5208","No",0.840958605664488,"Germany","Female",0.27536231884058,1,0.484388581834162,"2","1","1",0.367301577300632,0.297116532467851,0.297116532467851,"Yes",0.490989049801779,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"5209","No",0.845315904139434,"Spain","Female",0.289855072463768,0.7,0,"2","1","1",0.692722605008778,0.138640702357501,0.138640702357501,"No",0.102169905965925,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5210","No",0.67755991285403,"Spain","Female",0.289855072463768,0.2,0,"1","1","1",0.809462553673876,0.157298155767325,0.157298155767325,"No",0.121658943264477,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5211","No",0.348583877995643,"France","Male",0.246376811594203,0.7,0.517011907105391,"2","0","0",0.434669610947845,0.109598549221838,0.109598549221838,"No",0.103075620666204,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5212","No",0.779956427015251,"Germany","Male",0.0579710144927536,0.4,0.377691834959764,"2","1","1",0.211169966731823,0.092036635804367,0.092036635804367,"No",0.103381259991135,"No",38.0790395197599,27.2136068034017,28.7543771885943
"5213","Yes",0.764705882352941,"Germany","Male",0.536231884057971,0.5,0.618562580528214,"1","0","1",0.606038276655421,0.489000700754528,0.489000700754528,"Yes",0.595646513932832,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
