"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Log_Churn_Prob","Log_Churn_Prediction","LDA_Churn_Prob","LDA_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","Dato"
"5127","No",0.572984749455338,"Spain","Female",0.521739130434783,0.5,0,"2","0","1",0.235659905520977,0.331828477133382,"Yes",0.352437764749925,"Yes",0.225931376533256,"Yes",2016-11-05
"5128","Yes",0.93681917211329,"Spain","Female",0.289855072463768,0.8,0,"2","0","1",0.631209380495837,0.13341164210397,"No",0.125705911514922,"No",0.107886530140517,"No",2016-02-19
"5129","No",0.254901960784314,"France","Female",0.289855072463768,0.3,0.662933105628664,"2","0","1",0.113023843777081,0.240393243503434,"Yes",0.219469098152871,"Yes",0.213144203751312,"Yes",2019-07-10
"5130","No",0.429193899782135,"Germany","Female",0.347826086956522,0.2,0.654878520597745,"1","1","0",0.242456204567536,0.4624684583114,"Yes",0.474570018739323,"Yes",0.517512916645897,"Yes",2016-01-20
"5131","No",0.65359477124183,"Germany","Male",0.289855072463768,0.9,0.65351509850075,"2","0","1",0.517547825817365,0.239893825177363,"Yes",0.242520334767873,"Yes",0.338925421163587,"Yes",2018-03-21
"5132","No",0.594771241830065,"France","Male",0.318840579710145,0.7,0.50063641377262,"1","1","0",0.610367790123957,0.135593151118219,"No",0.126187579886914,"No",0.127603024350296,"No",2019-03-30
"5133","No",0.104575163398693,"France","Female",0.695652173913043,0.9,0,"1","1","0",0.327651190688711,0.518065547958755,"Yes",0.574126457038991,"Yes",0.541506779521485,"Yes",2018-06-24
"5134","No",0.191721132897603,"Spain","Male",0.27536231884058,0.6,0.472040022305471,"1","0","1",0.800323030849446,0.12860307751767,"No",0.115731446539569,"No",0.100398615865122,"No",2017-01-11
"5135","Yes",1,"France","Female",0.536231884057971,1,0.392542167220165,"1","1","0",0.779414384073679,0.354231618675432,"Yes",0.374314680987948,"Yes",0.460942524542715,"Yes",2020-12-16
"5136","No",0.276688453159041,"France","Male",0.318840579710145,0.4,0,"2","0","1",0.972117837253458,0.113122679485769,"No",0.108211269468915,"No",0.102890524091525,"No",2018-01-24
"5137","No",0.710239651416122,"Germany","Female",0.666666666666667,1,0.39204104742288,"2","1","1",0.108103473881756,0.694252914417228,"Yes",0.754948363176963,"Yes",0.823048992042717,"Yes",2016-12-13
"5138","Yes",0.668845315904139,"France","Female",0.478260869565217,0.6,0.574886440945007,"4","1","0",0.785735187710426,0.364218521950951,"Yes",0.37034698303548,"Yes",0.362654103779028,"Yes",2017-10-21
"5139","No",1,"France","Male",0.231884057971014,0.6,0,"1","0","1",0.263948857115855,0.0649252420309117,"No",0.0586709062733264,"No",0.0478668952530359,"No",2016-07-12
"5140","Yes",0.673202614379085,"Spain","Male",0.420289855072464,0.4,0,"1","1","0",0.608992858818017,0.155506963349264,"No",0.157574953333884,"Yes",0.10828112046585,"No",2020-04-16
"5141","No",0.5119825708061,"France","Female",0.159420289855072,0.4,0.421554743601277,"2","0","0",0.205485823896182,0.121553155639916,"No",0.10257683702931,"No",0.0926646409085155,"No",2017-04-13
"5142","No",0.83442265795207,"Spain","Male",0.202898550724638,0.9,0,"2","1","0",0.0529695585928456,0.0578731230033144,"No",0.0511008359420193,"No",0.037081950823585,"No",2015-07-17
"5143","No",0.714596949891068,"Spain","Female",0.434782608695652,0.5,0,"2","0","0",0.392797912200615,0.246605006564526,"Yes",0.252245321880451,"Yes",0.177047104511388,"Yes",2015-02-18
"5144","Yes",0.555555555555556,"Spain","Male",0.188405797101449,0.2,0,"1","1","1",0.854130819493262,0.0669443973582353,"No",0.0580788470648585,"No",0.0453067955982424,"No",2019-06-24
"5145","No",0.20479302832244,"France","Female",0.101449275362319,0.3,0.535943737156389,"1","1","1",0.566326634193565,0.113916140649824,"No",0.0916395853115146,"No",0.0856080226373389,"No",2018-11-25
"5146","No",0.856209150326797,"Germany","Male",0.289855072463768,0.1,0.552076821310198,"1","1","1",0.85886792188654,0.248192100754398,"Yes",0.250355949237686,"Yes",0.295671565900989,"Yes",2018-09-04
"5147","No",1,"Germany","Male",0.202898550724638,0.2,0.512749937634041,"2","0","0",0.272048980677655,0.171597296338686,"Yes",0.165205515309152,"Yes",0.215769369798973,"Yes",2015-04-25
"5148","No",0.605664488017429,"France","Female",0.289855072463768,0.9,0.485691142567088,"1","1","0",0.653781236108048,0.183755873317381,"Yes",0.16969675783233,"Yes",0.188979808194043,"Yes",2020-10-21
"5149","No",0.740740740740741,"Spain","Male",0.753623188405797,0.3,0,"2","1","1",0.705912814673801,0.442852239735309,"Yes",0.505281896233797,"Yes",0.321572771931232,"Yes",2015-01-21
"5150","No",0.718954248366013,"France","Female",0.449275362318841,0.1,0.478714525088653,"1","0","1",0.917138486725482,0.340916306231119,"Yes",0.342359628476182,"Yes",0.330738453194402,"Yes",2018-12-11
"5151","No",0.270152505446623,"France","Female",0.27536231884058,0,0.78459592896861,"1","1","1",0.663856048252608,0.255523984971933,"Yes",0.229548223375224,"Yes",0.187923283659578,"Yes",2017-11-20
"5152","No",0.83442265795207,"France","Female",0.246376811594203,0.3,0.483936007643581,"1","1","1",0.12195559675949,0.165874074477452,"No",0.148026993990472,"No",0.138201602296613,"No",2019-03-30
"5153","No",0.422657952069717,"Spain","Male",0.260869565217391,1,0,"2","1","1",0.901621204825061,0.0793233271343966,"No",0.0730123274614459,"No",0.036905949746362,"No",2019-11-30
"5154","No",0.662309368191721,"France","Female",0.159420289855072,0.9,0,"2","1","0",0.557822622060407,0.0818491061341475,"No",0.0710633932895779,"No",0.0529317173110726,"No",2019-08-19
"5155","No",0.736383442265795,"Germany","Female",0.347826086956522,0.4,0.388587254689743,"2","0","0",0.00995555075509711,0.387402791437599,"Yes",0.404485003216577,"Yes",0.515479011925216,"Yes",2020-03-27
"5156","No",0.701525054466231,"France","Female",0.347826086956522,0.3,0,"2","0","0",0.412806573027724,0.185897714693218,"Yes",0.181799277761946,"Yes",0.155343761438518,"No",2019-02-02
"5157","No",0.357298474945534,"Spain","Male",0.217391304347826,0.5,0.507550296616447,"1","0","1",0.608946754415047,0.103068608369064,"No",0.0887862680656567,"No",0.0781105504771336,"No",2019-10-15
"5158","No",0.671023965141612,"Spain","Female",0.463768115942029,0,0.632263123246574,"1","1","0",0.968963986060669,0.394195410529455,"Yes",0.393487908837678,"Yes",0.323759917712136,"Yes",2018-04-20
"5159","No",0.427015250544662,"France","Male",0.536231884057971,0.9,0,"1","1","0",0.322938290606753,0.222430828324964,"Yes",0.242219982690497,"Yes",0.209428623770047,"Yes",2019-01-31
"5160","No",0.808278867102396,"Spain","Female",0.739130434782609,0.9,0.732349058536077,"1","1","1",0.985004617941013,0.650490880977477,"Yes",0.69383088623774,"Yes",0.426436312384878,"Yes",2017-04-09
"5161","No",0.259259259259259,"France","Male",0.376811594202899,0.6,0,"2","1","1",0.877617462467666,0.136683511183537,"No",0.135954605581183,"No",0.128779602423866,"No",2015-03-17
"5162","No",0.982570806100218,"Spain","Male",0.405797101449275,0.9,0,"1","0","0",0.0862904407370904,0.125652656389258,"No",0.127022518602854,"No",0.0931448035472446,"No",2019-08-12
"5163","No",0.47276688453159,"France","Male",0.188405797101449,0.7,0.318706770545762,"2","1","0",0.304479777818782,0.0744924621967062,"No",0.0640759757811159,"No",0.0621100490063309,"No",2018-12-14
"5164","No",1,"France","Female",0.260869565217391,1,0,"2","1","1",0.503740357204113,0.110940211086784,"No",0.103356368283895,"No",0.112183083823159,"No",2020-02-20
"5165","No",0.546840958605665,"France","Male",0.260869565217391,0.4,0,"2","1","1",0.976159873267897,0.0845372553161594,"No",0.0777807772655982,"No",0.0597553732234036,"No",2016-09-16
"5166","No",1,"France","Male",0.217391304347826,0.7,0.561809737172571,"1","0","0",0.0174946707410558,0.0864824502220082,"No",0.0747439406050598,"No",0.0793213871164906,"No",2016-06-06
"5167","No",0.139433551198257,"Spain","Female",0.36231884057971,0.6,0,"1","1","1",0.406234845427738,0.212924084100697,"Yes",0.209480815934623,"Yes",0.124946597409152,"No",2017-04-16
"5168","Yes",0.729847494553377,"France","Male",0.159420289855072,0.7,0,"2","1","1",0.459206654235479,0.0503915044359546,"No",0.0433311887457251,"No",0.0300349080116315,"No",2016-11-18
"5169","No",0.333333333333333,"Spain","Male",0.173913043478261,0.8,0.578886949677457,"1","1","1",0.403364771335663,0.0862197835656308,"No",0.0719020500479102,"No",0.0598538275677012,"No",2018-04-13
"5170","No",0.566448801742919,"Germany","Male",0.188405797101449,0.7,0.550056239965796,"2","1","0",0.649567833728121,0.167218487669024,"No",0.160015698308454,"Yes",0.220812475942823,"Yes",2019-03-08
"5171","No",0.92156862745098,"France","Female",0.188405797101449,0.4,0,"2","1","1",0.710155769876023,0.0951744917224763,"No",0.083881194823269,"No",0.0661136723206578,"No",2019-03-05
"5172","No",0.318082788671024,"France","Male",0.304347826086957,0.2,0,"2","1","1",0.688265829386706,0.109952129648318,"No",0.103957415179646,"No",0.100903967470926,"No",2020-01-04
"5173","No",0.352941176470588,"France","Male",0.27536231884058,0.2,0,"2","1","0",0.169344722420991,0.0973500789181511,"No",0.090273546758676,"No",0.0822576689939461,"No",2016-10-03
"5174","No",0.891067538126362,"Spain","Male",0.289855072463768,0.9,0,"1","1","0",0.393701648507432,0.0813701859719169,"No",0.0762958889667855,"No",0.0557929833123941,"No",2015-12-27
"5175","No",0.871459694989107,"France","Male",0.231884057971014,0.7,0,"2","1","0",0.483660589586305,0.0656546975249745,"No",0.0593990642433071,"No",0.0465420445305979,"No",2020-09-11
"5176","No",0.671023965141612,"Spain","Female",0.159420289855072,0.9,0.508457158840866,"2","1","0",0.823804823360631,0.115294898455857,"No",0.0966193522110227,"No",0.0982952811292099,"No",2020-08-08
"5177","No",0.79520697167756,"France","Female",0.144927536231884,0.6,0,"1","1","1",0.821993850412714,0.0792973768208386,"No",0.0679264618378909,"No",0.0497209017510617,"No",2019-12-25
"5178","Yes",0.435729847494553,"Spain","Female",0.130434782608696,0.5,0.429707017697903,"1","0","1",0.812528846504841,0.111506430097817,"No",0.0916753481307471,"No",0.0829756953912011,"No",2019-12-15
"5179","No",1,"Germany","Male",0.0579710144927536,0.7,0.364931355196845,"2","0","0",0.0526540284597179,0.0818479369933961,"No",0.0725417301363674,"No",0.127924080511382,"No",2020-01-13
"5180","No",0.803921568627451,"Germany","Male",0.231884057971014,0.6,0.483478252066407,"2","1","1",0.296596474963359,0.182150488180051,"Yes",0.179500919732168,"Yes",0.260858062977983,"Yes",2015-09-13
"5181","No",0.387799564270152,"Spain","Male",0.36231884057971,0.8,0.643873693896992,"2","0","1",0.890963587022561,0.18175243980671,"Yes",0.171809151016443,"Yes",0.118940759369374,"No",2016-03-14
"5182","No",0.588235294117647,"Spain","Female",0.246376811594203,0.5,0.511823146999644,"1","1","0",0.713142655123564,0.175155746256895,"Yes",0.155626930178004,"Yes",0.140035476897805,"No",2017-12-28
"5183","Yes",0.607843137254902,"France","Female",0.188405797101449,0.2,0.22929652433783,"1","1","1",0.909495506820901,0.12255054842469,"No",0.106471566552393,"No",0.0920692460157962,"No",2016-10-01
"5184","No",0.660130718954248,"France","Male",0.289855072463768,0.1,0,"2","0","1",0.784308001414135,0.0978467159403382,"No",0.0915122675783794,"No",0.0726318508050472,"No",2020-01-07
"5185","No",0.734204793028322,"France","Female",0.144927536231884,0.4,0.566937516343787,"2","1","0",0.16533043905693,0.119606951626189,"No",0.0990298034258673,"No",0.0843562326977149,"No",2019-12-07
"5186","Yes",0.812636165577342,"Germany","Female",0.304347826086957,0.9,0.551385265627172,"1","1","0",0.250330706582479,0.34098973505877,"Yes",0.348951108172397,"Yes",0.5130821480145,"Yes",2016-11-23
"5187","No",0.540305010893246,"France","Male",0.202898550724638,0.9,0,"2","1","0",0.556697064569666,0.0606894966195422,"No",0.0539359611440394,"No",0.039178561094356,"No",2016-11-12
"5188","Yes",0.636165577342048,"France","Female",0.173913043478261,0.2,0,"2","0","1",0.502474286294341,0.0997336686224493,"No",0.0868913927958986,"No",0.0610542667404058,"No",2019-07-14
"5189","No",0.592592592592593,"Spain","Male",0.173913043478261,0.4,0,"3","1","0",0.506845753769485,0.0601106189349738,"No",0.0517265542004588,"No",0.0366524485490171,"No",2019-01-16
"5190","No",0.947712418300654,"Spain","Male",0.333333333333333,0.5,0.583768732555915,"2","0","0",0.904701849026582,0.147525278022646,"No",0.136838024517707,"No",0.126792289371441,"No",2019-06-08
"5191","No",0.749455337690632,"Spain","Male",0.260869565217391,0.5,0,"2","1","0",0.525753159426725,0.0808913485860485,"No",0.0740402109739426,"No",0.0535050572866045,"No",2017-03-25
"5192","No",0.633986928104575,"France","Female",0.579710144927536,0.1,0,"1","1","1",0.00347493185599225,0.400656758898225,"Yes",0.433299832228183,"Yes",0.432881582940966,"Yes",2017-06-19
"5193","No",0.592592592592593,"France","Female",0.304347826086957,0.8,0,"2","1","1",0.505834907233641,0.148763299398616,"No",0.142339266605869,"No",0.114651795402379,"No",2019-08-01
"5194","No",0.372549019607843,"Spain","Female",0.159420289855072,0.9,0.479507755519382,"1","1","1",0.0339233896837148,0.121157434307159,"No",0.101802176031722,"No",0.0844735087435516,"No",2017-11-30
"5195","No",0.664488017429194,"France","Male",0.130434782608696,0.4,0.349294249310547,"2","0","0",0.980592496583424,0.0607691903686981,"No",0.0498839306390448,"No",0.0411889459618697,"No",2018-04-14
"5196","No",1,"Spain","Male",0.289855072463768,0.2,0.377252931658427,"1","1","1",0.859828013575296,0.115090621511445,"No",0.104629827482922,"No",0.114008681463589,"No",2016-02-27
"5197","No",0.714596949891068,"France","Female",0.0579710144927536,0.7,0.456025153479646,"1","1","1",0.887513857573398,0.0749781640421503,"No",0.058746937778933,"No",0.0558378515863745,"No",2015-02-16
"5198","No",0.899782135076253,"France","Female",0.768115942028985,0.8,0,"2","0","1",0.739992569290367,0.551424811088784,"Yes",0.618675062314691,"Yes",0.572552917116421,"Yes",2017-10-02
"5199","No",0.464052287581699,"France","Male",0.318840579710145,0.1,0.33605285715806,"1","0","0",0.18100488596661,0.140847362927439,"No",0.131602035586778,"No",0.137341232994144,"No",2017-09-16
"5200","No",0.851851851851852,"Spain","Female",0.130434782608696,0.3,0,"2","1","0",0.718080726709401,0.080034868294371,"No",0.0672349827833328,"No",0.0601722006692782,"No",2020-10-13
"5201","No",0.263616557734205,"Germany","Male",0.347826086956522,0.9,0.374478059996391,"2","1","0",0.0740918757741364,0.269838139505952,"Yes",0.285002423444919,"Yes",0.403451351684727,"Yes",2016-11-29
"5202","No",0.387799564270152,"France","Male",0.260869565217391,0.1,0.267390198147782,"1","1","0",0.773894506925411,0.110012291368642,"No",0.0992748806081952,"No",0.104486029576396,"No",2019-09-26
"5203","Yes",0.44880174291939,"Germany","Female",0.0579710144927536,0.6,0.40466075289772,"1","1","0",0.35262077528404,0.156605110136836,"No",0.139833377457032,"No",0.169652871712504,"Yes",2018-02-14
"5204","No",0.788671023965142,"Germany","Male",0.173913043478261,0.1,0.441711294015829,"1","1","1",0.289451092579341,0.157647435785398,"No",0.149522075804334,"No",0.181549414956638,"Yes",2020-11-15
"5205","No",0.0849673202614379,"France","Female",0.217391304347826,0.8,0,"1","1","1",0.34877495800849,0.119765967216607,"No",0.108262196199402,"No",0.0867441587664321,"No",2018-10-23
"5206","No",0.79520697167756,"France","Male",0.144927536231884,0.8,0.717264129033426,"1","1","0",0.449675444004902,0.073521479303368,"No",0.0598434163504633,"No",0.0545026259052127,"No",2019-04-20
"5207","No",0.222222222222222,"France","Male",0.289855072463768,0.3,0.534108370454315,"1","1","0",0.447876472203095,0.144790447197489,"No",0.131519999164288,"No",0.151140784719954,"No",2018-02-18
"5208","No",0.840958605664488,"Germany","Female",0.27536231884058,1,0.484388581834162,"2","1","1",0.367301577300632,0.297116532467851,"Yes",0.301525700009379,"Yes",0.490989049801779,"Yes",2020-04-05
"5209","No",0.845315904139434,"Spain","Female",0.289855072463768,0.7,0,"2","1","1",0.692722605008778,0.138640702357501,"No",0.130514628973631,"No",0.102169905965925,"No",2017-11-06
"5210","No",0.67755991285403,"Spain","Female",0.289855072463768,0.2,0,"1","1","1",0.809462553673876,0.157298155767325,"No",0.147405454709201,"No",0.121658943264477,"No",2015-10-10
"5211","No",0.348583877995643,"France","Male",0.246376811594203,0.7,0.517011907105391,"2","0","0",0.434669610947845,0.109598549221838,"No",0.0970477212648016,"No",0.103075620666204,"No",2016-01-12
"5212","No",0.779956427015251,"Germany","Male",0.0579710144927536,0.4,0.377691834959764,"2","1","1",0.211169966731823,0.092036635804367,"No",0.0812853784457461,"No",0.103381259991135,"No",2018-02-07
"5213","Yes",0.764705882352941,"Germany","Male",0.536231884057971,0.5,0.618562580528214,"1","0","1",0.606038276655421,0.489000700754528,"Yes",0.535551692810404,"Yes",0.595646513932832,"Yes",2015-12-28
"5214","No",0.786492374727669,"Germany","Male",0.159420289855072,0.4,0.516205563780896,"1","1","1",0.514643548458878,0.148114393018078,"No",0.138975659359856,"No",0.180589330423411,"Yes",2015-11-11
"5215","Yes",0.760348583877996,"Germany","Female",0.565217391304348,0.3,0.451921973578994,"2","1","1",0.325581343018258,0.634707367484226,"Yes",0.683954442453804,"Yes",0.759117705910171,"Yes",2019-10-22
"5216","Yes",0.403050108932462,"France","Male",0.0869565217391304,0.3,0,"1","0","1",0.392469780864072,0.0437129455795906,"No",0.035541655953673,"No",0.0228841169986559,"No",2017-10-10
"5217","No",0.535947712418301,"Spain","Male",0.36231884057971,0.3,0.686319413591391,"1","1","1",0.523841926904019,0.1966121375282,"Yes",0.184594948129392,"Yes",0.134394828323422,"No",2016-07-06
"5218","No",0.725490196078431,"France","Male",0.144927536231884,0.5,0.389050869219451,"1","1","1",0.482478876732728,0.0639652504214852,"No",0.0529754841985557,"No",0.0460654340814402,"No",2020-05-04
"5219","No",0.640522875816993,"France","Male",0.0289855072463768,0.4,0.417380379420186,"2","1","0",0.193417271349414,0.0419672649790702,"No",0.0318637508415931,"No",0.0233720269350725,"No",2019-03-13
"5220","No",0.509803921568627,"France","Female",0.289855072463768,0.7,0,"1","1","0",0.824040895905559,0.146103470544288,"No",0.138373913902486,"No",0.108877628398865,"No",2019-07-06
"5221","Yes",0.392156862745098,"Germany","Male",0.27536231884058,0.9,0.556373227073989,"3","1","0",0.520755082110341,0.228319796897694,"Yes",0.230254926650442,"Yes",0.326110984441676,"Yes",2015-05-24
"5222","No",0.420479302832244,"Spain","Female",0.159420289855072,0.4,0,"2","1","0",0.444319132477151,0.09749430338722,"No",0.0837724261183765,"No",0.056496439971896,"No",2020-11-18
"5223","No",0.34640522875817,"France","Female",0.0579710144927536,0.7,0.554395810665597,"1","1","0",0.649458823317627,0.0871381107501922,"No",0.0679742327318717,"No",0.0612683499676947,"No",2017-02-13
"5224","No",0.59041394335512,"Spain","Female",0.782608695652174,0.7,0.559198039331427,"1","0","1",0.896321048660147,0.687365534216647,"Yes",0.73603781761011,"Yes",0.473916308395817,"Yes",2015-12-29
"5225","No",0.89760348583878,"Spain","Male",0.36231884057971,0.3,0,"1","1","0",0.360233702318571,0.121075107536499,"No",0.118287231833981,"No",0.0966816944298948,"No",2019-02-04
"5226","No",0.4880174291939,"France","Male",0.695652173913043,0.7,0,"2","1","1",0.372881710203324,0.371101622737152,"Yes",0.424081517546396,"Yes",0.378448003786568,"Yes",2015-01-16
"5227","No",0.196078431372549,"Spain","Male",0.304347826086957,0.1,0.443339724108701,"1","1","1",0.619977057809021,0.154116862164825,"No",0.141034535726596,"No",0.156156876063513,"No",2016-10-12
"5228","No",0.675381263616558,"France","Male",0.072463768115942,0.3,0,"2","1","0",0.194763649928568,0.0384678944474806,"No",0.030946235726387,"No",0.0176884734196303,"No",2017-12-23
"5229","No",0.784313725490196,"France","Male",0.159420289855072,1,0.588835211938042,"1","0","1",0.474743788031757,0.0691500898039671,"No",0.0574391611876111,"No",0.0661574911936411,"No",2015-07-07
"5230","No",0.618736383442266,"France","Male",0.246376811594203,0.8,0,"2","1","1",0.283183994071434,0.0725474487017024,"No",0.0663760206439082,"No",0.0498561145028476,"No",2017-07-09
"5231","No",0.745098039215686,"Germany","Male",0.318840579710145,0.5,0.501099948588688,"2","1","1",0.253881845716266,0.254868583603042,"Yes",0.262741673454666,"Yes",0.350153498137114,"Yes",2015-10-02
"5232","Yes",0.938997821350762,"France","Male",0.289855072463768,0.6,0.511321947488719,"3","1","0",0.0456962639932113,0.11516686585731,"No",0.104898611628083,"No",0.105303536935439,"No",2016-11-23
"5233","Yes",0.366013071895425,"France","Female",0.405797101449275,0.5,0,"1","1","0",0.104982625840768,0.235202297634291,"Yes",0.238090360318868,"Yes",0.215445717555041,"Yes",2017-04-30
"5234","Yes",0.740740740740741,"Germany","Female",0.449275362318841,0.4,0.35403246792353,"1","1","1",0.168755266127915,0.490087682264498,"Yes",0.526541213994012,"Yes",0.639003354464927,"Yes",2016-05-23
"5235","Yes",0.625272331154684,"France","Female",0.333333333333333,0.1,0.571720613736039,"1","1","0",0.9831473905758,0.25402336893273,"Yes",0.238654224056781,"Yes",0.211622264290071,"Yes",2018-08-16
"5236","Yes",0.553376906318083,"France","Female",0.72463768115942,0.9,0,"4","1","1",0.881795661485672,0.520988336772182,"Yes",0.582136695174146,"Yes",0.509670323008529,"Yes",2020-12-05
"5237","No",0.675381263616558,"France","Male",0.159420289855072,0.2,0,"2","1","0",0.884744543103866,0.0564051953846764,"No",0.0482373739069062,"No",0.0316226015530154,"No",2016-04-29
"5238","No",0.355119825708061,"Spain","Male",0.115942028985507,0.8,0.594402532119714,"1","1","1",0.88985828146588,0.068556209587663,"No",0.0547618676670834,"No",0.0469535295647848,"No",2018-10-06
"5239","No",0.723311546840959,"France","Male",0.173913043478261,0.3,0.49470101585867,"1","1","0",0.811011151564974,0.0801968483933262,"No",0.067244441415788,"No",0.0541829937222797,"No",2016-04-02
"5240","No",0.816993464052288,"Germany","Male",0.376811594202899,0.3,0.465618132047159,"1","0","0",0.988252678130761,0.305673024427643,"Yes",0.323397034544238,"Yes",0.413915516961931,"Yes",2016-02-19
"5241","No",0.44880174291939,"France","Female",0.0869565217391304,0.1,0.411399983156508,"1","1","0",0.302071297808941,0.0977238863318528,"No",0.0780923131781497,"No",0.0627651973432887,"No",2019-03-14
"5242","No",0.398692810457516,"France","Male",0.333333333333333,0.1,0,"2","0","0",0.352725785312497,0.123030644865548,"No",0.118419221378399,"No",0.115123456857737,"No",2019-09-23
"5243","Yes",0.57516339869281,"Germany","Female",0.318840579710145,0,0.326644973662414,"1","1","1",0.994029229791445,0.376805741883162,"Yes",0.388612380749081,"Yes",0.48151651100327,"Yes",2016-06-13
"5244","Yes",0.847494553376906,"Germany","Female",0.27536231884058,1,0.379422019513979,"1","1","0",0.631554363441709,0.2816187687904,"Yes",0.287487738152795,"Yes",0.475250217338278,"Yes",2016-10-17
"5245","No",0.612200435729848,"Spain","Male",0.36231884057971,0.5,0,"2","1","1",0.32255040356354,0.124431703840148,"No",0.121820238102993,"No",0.0799686944379625,"No",2017-04-09
"5246","No",0.710239651416122,"France","Male",0.289855072463768,0.7,0,"2","1","1",0.792918073676036,0.086244262279869,"No",0.0811890905113329,"No",0.0632005958175875,"No",2018-05-20
"5247","No",0.28322440087146,"France","Female",0.202898550724638,0.2,0.544264844742341,"2","1","1",0.646769916527028,0.167892852684516,"No",0.14517124804676,"No",0.141599813480141,"No",2017-01-20
"5248","No",0.52723311546841,"France","Male",0.594202898550725,0.5,0,"1","1","1",0.686377499051159,0.281006216973944,"Yes",0.311624794198653,"Yes",0.287886795023229,"Yes",2019-02-11
"5249","No",0.605664488017429,"France","Male",0.304347826086957,0.3,0.476097805288195,"1","1","1",0.857901729615178,0.135668897094656,"No",0.124751877640173,"No",0.115100556128112,"No",2016-01-22
"5250","Yes",0.760348583877996,"France","Male",0.376811594202899,0.9,0,"1","0","1",0.48262819099224,0.115603653608624,"No",0.115443748221639,"No",0.0976313317215937,"No",2015-05-17
"5251","No",0.154684095860566,"Germany","Female",0.0869565217391304,0.9,0.278523802233807,"2","0","1",0.322077958445031,0.163413941465522,"No",0.150267191918256,"Yes",0.183742037534767,"Yes",2018-12-09
"5252","No",0.496732026143791,"France","Male",0.304347826086957,0.5,0,"2","1","1",0.792240808997259,0.0997385177083692,"No",0.0946011780277451,"No",0.0763809579755481,"No",2015-07-02
"5253","No",0.596949891067538,"France","Female",0.376811594202899,0.7,0,"2","1","1",0.33271677445196,0.196659103824798,"Yes",0.196404772508645,"Yes",0.16548667491197,"Yes",2016-03-02
"5254","No",0.57516339869281,"Spain","Female",0.130434782608696,0.9,0,"2","0","0",0.540033923239669,0.0760665376045691,"No",0.0643118029370002,"No",0.0386990630182031,"No",2017-08-13
"5255","No",0.156862745098039,"Spain","Male",0.0289855072463768,0.8,0.813968053722529,"1","1","0",0.641345298476004,0.058162310230237,"No",0.0430179284260601,"No",0.0335871358816312,"No",2020-09-16
"5256","Yes",0.888888888888889,"France","Female",0.652173913043478,0.1,0.439677360636743,"2","1","0",0.18727998523859,0.539347889783672,"Yes",0.577150975564658,"Yes",0.562335365466362,"Yes",2015-11-08
"5257","Yes",0.701525054466231,"Spain","Female",0.434782608695652,0.1,0.652698551830347,"1","0","0",0.786922951141834,0.360992541337543,"Yes",0.355551581488574,"Yes",0.286066628123488,"Yes",2020-05-23
"5258","No",0.906318082788671,"Germany","Female",0.188405797101449,0.1,0.562256890835638,"3","1","1",0.97132041109926,0.26610195636307,"Yes",0.254886330966656,"Yes",0.303168367371244,"Yes",2016-03-14
"5259","No",0.734204793028322,"France","Male",0.289855072463768,0.1,0.4620790058625,"1","1","1",0.695303751508269,0.128315503449716,"No",0.116696883591209,"No",0.0991444956695738,"No",2017-01-31
"5260","No",0.416122004357298,"France","Male",0.492753623188406,0.2,0.603662945381529,"1","0","1",0.204429673033775,0.295669740851533,"Yes",0.301127328353108,"Yes",0.296593512054876,"Yes",2020-11-17
"5261","No",0.681917211328976,"Germany","Female",0.246376811594203,0.3,0.614616356784542,"2","1","1",0.201268771167646,0.329928714217795,"Yes",0.325814470135174,"Yes",0.374215236063676,"Yes",2020-07-07
"5262","No",0.703703703703704,"France","Female",0.115942028985507,0.9,0.358428356309926,"1","1","0",0.230980708657677,0.0857471279091121,"No",0.0706281567011329,"No",0.0761604067694961,"No",2020-02-16
"5263","No",0.516339869281046,"France","Male",0.173913043478261,0.8,0.355451450427542,"1","1","1",0.0655828631634321,0.069819176634144,"No",0.0593614767788101,"No",0.0588286062761219,"No",2018-09-27
"5264","No",0.910675381263617,"Germany","Male",0.333333333333333,0.1,0.317683765547996,"2","1","0",0.828396261843006,0.250385272038912,"Yes",0.261788769754369,"Yes",0.350814794620366,"Yes",2019-05-03
"5265","Yes",0.339869281045752,"Spain","Female",0.376811594202899,0.5,0,"3","0","0",0.0272400514249111,0.218511361637738,"Yes",0.216561357519316,"Yes",0.136839062092023,"No",2015-02-06
"5266","No",0.368191721132898,"France","Female",0.130434782608696,0.5,0,"2","1","0",0.65960249203799,0.0843404859593747,"No",0.0714920642506531,"No",0.0479574241877719,"No",2018-06-05
"5267","No",0.915032679738562,"France","Male",0.188405797101449,0.7,0.469510469370253,"1","1","1",0.911890935584348,0.073971893340009,"No",0.0629932376253307,"No",0.0654679658768096,"No",2019-10-31
"5268","No",0.420479302832244,"France","Male",0.115942028985507,0.4,0,"2","1","0",0.738015280459284,0.0481511739282743,"No",0.0400168769606746,"No",0.0265314418309327,"No",2017-06-03
"5269","No",0.65359477124183,"France","Male",0.144927536231884,0.1,0,"2","0","0",0.46431349193848,0.0544776641525511,"No",0.0460616478499362,"No",0.0297625688384031,"No",2020-11-17
